,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),returns_yearly,Current Ratio,Debt-to-Equity Ratio,Return on Assets,Revenue Per Employee,Return on Equity,Asset Turnover Ratio,Net Income Margin,RIC,Year,ESG Score
318,-0.9092452068008237,-0.8533201477036336,-0.75992834400486,-0.951461107152844,-0.7960944563568574,0.49285693176549195,-0.8029469622514154,-0.887813266849034,-0.5678313181880983,-0.8617010485808357,-0.6825740917649058,-0.5728983441656089,-2.448539241442461,-0.35201058038656546,-0.4812248736518351,0.06599589472335265,0.7683585827713135,-0.1729013921022945,0.8492999608030042,-0.5261168733722521,SVEL.AS,2018,43.58578496
319,-0.9094051626977787,-0.8596415575165748,-0.7551597467285449,-0.9517505190029312,-0.8041022984181175,0.39843287289927937,-0.8114849142638203,-0.8905354191092271,-0.5661517545943349,-0.8575236329705613,-0.6795103753128652,0.5700389341525198,-0.25587620452369686,-0.20310364237482276,-0.390801370603032,-0.0762399933510735,0.49671262228876784,-0.2602919969323631,0.6820264348653774,-0.5481649503243238,SVEL.AS,2019,41.69544743
320,-0.9041819385180424,-0.8519192502118641,-0.7374700784144995,-0.935496586434956,-0.8588135650892439,0.20288364763341232,-0.8180536325846419,-0.8742154324637568,-0.5819332901392127,-0.8565885552673456,-0.6628882883802224,-0.0658970635345536,0.4932345159212426,-0.2758283037597018,-0.2851632125211276,-1.1313103070307258,0.37876649858803824,-1.1394940378403007,0.15851242544533992,-1.0148876969999383,SVEL.AS,2021,56.75622017
321,-0.7582982458659714,-0.6768963888073459,-0.4639007702495131,-0.7340749141963718,-0.7148941071944233,2.605702449613056,-0.5475854794799846,-0.7828612148576639,2.540062870524111,-0.8018617531012445,-0.15031444689749132,0.4374870292044127,-1.6784326414476096,-0.5434654594431942,1.1258473705968066,-0.5986773844828259,1.3984350672058363,-0.23709053654312215,0.3631644089142901,-0.7375759294268561,CLW,2017,59.99693257
322,-0.7551138024734478,-0.6410315595711191,-0.4526604662765721,-0.7136060788840632,-0.7698485873410794,2.714569053604687,-0.54852730838962,-0.7393165000136974,2.476384457619353,-0.8504231043663434,-0.1119823156260145,-1.16059205395412,-1.7975720763801013,-0.704049481299234,0.7761569441665682,-0.8894256687917075,3.4875726403589082,-0.7438843633166836,0.2285849270691908,-0.8782082079925871,CLW,2018,54.66983756
323,-0.7595874040744476,-0.6205982920154799,-0.4211202022730877,-0.716059700445459,-0.7602558700498886,2.7167659335671064,-0.5498659813978045,-0.8007958078159642,2.3095760912867815,-0.8572345004486316,-0.046384908404155246,-0.8362734638716993,-0.1205435232720769,-0.8108226739081626,1.6638761855445785,-0.8432537451468485,4.090675252356801,-0.4696968857578647,0.23654332979613424,-0.8524402147067225,CLW,2019,48.42372622
324,-0.7485308992354237,-0.7354695340289166,-0.3824390282903656,-0.7005085240825787,-0.8625924786490934,2.7854976297437815,-0.5418032338871205,-0.7984841152212977,2.2467083497776263,-0.818818122564086,-0.010028890006405474,-0.8883291333417553,1.8116569240346865,-0.028748034164120473,1.9046507751080342,-1.2997489577450687,1.913624878331579,-1.2447341865141797,0.18612644121435726,-1.117733634884101,CLW,2020,50.09521764
325,-0.7439267627765795,-0.7596823065543219,-0.46847915049051625,-0.7139275807329176,-0.6353683372264771,2.9671349107761453,-0.518641379415948,-0.7617296879934634,2.202422609478515,-0.8207387967061105,-0.004395865681734834,-0.5967670368649769,-0.34009162805145854,0.2951339508970822,0.878944442468404,-0.29598724186577663,2.1634371521012925,0.14856813957844162,0.3784839102031061,-0.5768207957259228,CLW,2021,56.72916039
326,4.953363238152983,2.9192988491878924,2.6905425255363946,1.7944465093499546,1.8547188635286804,0.48753007248125674,2.3152580118520065,1.0226131898597357,-0.4642437559624669,0.6793252790633724,0.7197473889918825,2.9047835637485737,0.5845860533412357,0.4527560098299792,1.118851395746901,-0.010318520303627298,0.35169013909652724,0.494189521477378,0.1538887522062032,-0.3309790829758191,PCAR.O,2009,28.55496409
327,4.095678389248324,2.281605154810923,2.031352875256347,1.502664485832626,-0.5729352889346497,-0.16934131497712704,0.8260653891769911,1.1286276432553968,0.09277265418366876,1.6090224153169796,0.8077663903543956,2.2197377236187386,1.2639450036006388,0.5145639254852712,0.6074333478525861,-1.1794159217860913,-0.5691412847815062,-1.1312765016749453,-0.5524702778874486,-0.9781293470937229,PCAR.O,2010,27.57193237
328,4.037443652279869,2.0307717135926793,1.6593682340784843,1.4445268134885316,0.35820137550354797,0.03888403758399034,1.3032298682170946,1.2334458246088504,-0.38940470994565557,0.7079523114899036,0.8133514740465159,-0.7357304572636036,-1.614384716057058,0.6936225651833796,0.31141424014470015,-0.6562601313664063,-0.10172977325153795,-0.5797678722285141,-0.22841789093976345,-0.6100762597615673,PCAR.O,2011,31.37511078
329,5.19535867422607,3.7674260216367834,2.3033386332260037,1.9546592827341425,1.9200993947870744,0.6262977706559877,2.6142859873635875,1.236168374773875,-0.5597943897976881,1.0133154293407096,1.0182976781994264,-0.8542242703866245,0.31073113899365284,0.09750505953415754,0.680704349234244,-0.05170480254045511,0.21534734168244443,0.35834307030022966,0.21365908932625888,-0.38184194073483246,PCAR.O,2012,46.93438943
330,5.481624653172658,3.1821706632628692,2.875087616723153,2.2072604383862515,2.1057908216807926,0.7327149788494339,2.764654217184374,1.4352032921412154,-0.5617906124922608,1.655134730765273,1.2812280774220317,-0.4830939400976771,0.4950390286102175,0.49928126895843244,0.8352136773820513,-0.07342162423601827,-0.060137434829045926,0.32220647487216164,0.14218419948886504,-0.36432538383837126,PCAR.O,2013,47.48063894
331,-0.8189602916201197,-0.7350362617675907,-0.7266991485179629,-0.8910503373861117,-0.7061480025096787,-0.4251760246925593,-0.6850293036750552,-0.8428521645045676,-0.6544669017437638,-0.6851904193265235,-0.7441136421463435,0.8422216045817481,-1.4407003491472712,-0.6086310976977404,-0.375730577182565,0.352883559146373,-0.31119118039580657,0.33559433312125725,1.0942353893410588,-0.46738397881798927,TEP.L,2014,16.56954129
332,-0.8713947087398171,-0.7781226207353815,-0.755946551153431,-0.9157745006199883,-0.6950398853775154,-0.47460795881737344,-0.6891126869312715,-0.8567029670309722,-0.6551278095657217,-0.7285866730008276,-0.7382560728876755,0.21823162222897285,-0.6503521745161599,-0.768840250510559,-0.6018163669063671,0.8699026413363409,-0.14836796570688357,0.649966277240766,1.6439613716066048,-0.4097050542484381,TEP.L,2015,15.14623918
333,-0.8657294895850177,-0.7664196882965592,-0.7567001898422708,-0.9185790509451702,-0.7015316549018039,-0.4781964745890964,-0.69150541289994,-0.8592505454557617,-0.6453113100762533,-0.7427138348672271,-0.7417714755788856,0.7437349575471701,0.018450765735186458,-0.8006287810433856,-0.5989851877114711,0.8444995329049849,-0.0812225328123151,0.6191754162119152,1.69455014900049,-0.4291920674997746,TEP.L,2016,18.83095012
334,-0.889286936021209,-0.8055863633322222,-0.803722838780957,-0.9394356679345174,-0.7271020906716672,-0.5414245403466978,-0.7219089945285979,-0.8433227231862135,-0.642837935126623,-0.7278311527785664,-0.7437575371550023,0.5593879842442955,-0.2607153532312988,-0.7295576269938306,-1.1095003430953296,0.9637658055394674,-0.27742324754352266,0.1324105285736574,1.9488104333092253,-0.44386931063835466,TEP.L,2017,11.24510857
335,-0.8431471857925645,-0.7632746634557511,-0.7779641402740618,-0.9199272976092233,-0.7196137990213469,-0.45332735885681724,-0.6824369928065847,-0.845443126724986,-0.6460849330027443,-0.7056537565424366,-0.7419900556746611,0.9477201690497644,0.32307502227179546,-0.6064737443282138,-0.85926450282637,0.6382912870226637,-0.22780643293535283,0.23179450399294033,1.8682592175324624,-0.5287291905563297,TEP.L,2018,12.12189323
336,-0.8545915887740817,-0.7954389942710158,-0.7664832696367058,-0.9283358383198257,-0.7180783752136833,-0.4766055224698614,-0.6960503132994675,-0.8555437963761351,-0.6454431626226104,-0.6867381739553277,-0.741548729952709,0.841196236717873,-0.13095166433970373,-0.4104784437494667,-0.7175688895291051,0.8295979485587937,-0.34027555567322587,0.37810382506736645,1.9526732205453534,-0.4852782247912043,TEP.L,2019,9.32161238
337,-0.8345232803979734,-0.7939039956988825,-0.7440166140326692,-0.9224232792786082,-0.7098984614816166,-0.4608745025892586,-0.687556450579906,-0.8627719249223142,-0.639649173502709,-0.6895391828613484,-0.739039149993409,0.5199325289737275,-0.4853157434137082,-0.1914800372948769,-0.4412443767614947,0.8144943228635216,-0.3044705797064062,0.5814295436240233,1.8758501527509923,-0.47550103382536973,TEP.L,2020,11.843777
338,-0.8275671866025069,-0.7831039365994035,-0.7416651059806859,-0.9158025244709933,-0.7062721184182568,-0.41739250118631716,-0.6661211079902553,-0.8557185529936566,-0.6449443958867631,-0.66827400032562,-0.7368824160955575,1.269640574675268,-0.8867483790747603,-0.24895576640844103,-0.4554241790174149,0.7305924262163027,-0.30898357154444733,0.5104000507567223,1.9663266835625834,-0.5176670008251212,TEP.L,2021,30.93926435
339,-0.9212844420522548,-0.8295145365488947,-0.745597728447545,-0.9735865576622534,-0.8627634874816579,-0.4369341746057124,-0.8381070431532994,-0.9493661008269506,-0.6396760813918589,-0.8495350620198999,-0.718387311315502,-0.2671270454898659,2.0860110266686496,-0.942267259274522,1.6029913550969113,-1.0819188448049868,-0.03534456774351969,-0.8332645507497112,0.8545110017087953,-1.0294277268266405,MULTI.OL,2020,72.39040643
340,-0.9107559858766701,-0.834019171343378,-0.756670980317877,-0.9714619605374645,-0.7941495913666171,-0.3904114686983769,-0.8304533629935537,-0.939484578998514,-0.5990898136105438,-0.8384581998096723,-0.7194420107447833,-0.39682796827959715,0.8106318247223343,-0.7141422185753393,0.5030262231344269,0.6269377729873933,-0.12219141678707712,1.4909039207460415,0.9741751686666261,-0.32179619585716773,MULTI.OL,2021,76.44587468
341,-0.8553109426972448,-0.868948563781751,-0.6211805263475282,-0.7267732461269035,-0.754983540134588,-0.37564077684065916,-0.8007730956733383,-0.6918682257437264,0.7826180263241689,-0.588174714514855,-0.7498125363464241,0.5836324375349615,0.7364163872411212,1.558740145038111,-0.29235317268504796,-0.6159070693357003,-0.7828210461503923,-0.6845033989636489,-0.9927379249003077,-0.732498126923282,MGEE.O,2016,32.46798072
342,-0.8371574903738027,-0.8401326439402799,-0.6045593300876694,-0.7044175838193488,-0.7547478723655063,-0.37657912205722577,-0.800974004756473,-0.655679346436536,0.2788576610728636,-0.6142391069591046,-0.7422156240093268,0.14118365881911094,-0.5658534683232517,0.7102485142926211,-0.3184578808332218,-0.8315875408314938,-0.7599771861559749,-0.9275714003953937,-1.0374303966289333,-0.45878556273473947,MGEE.O,2018,35.92757989
