,Current Ratio,Debt-to-Equity Ratio,ESG Score,P/E (Daily Time Series Ratio),"Property Plant And Equipment, Total - Gross",ROA,ROE,RPE,Revenue Per Share,Total CO2 Equivalent Emissions To Revenues USD in million,returns_yearly
25,2.72026904738369,0.8766980320933402,0.9064840177852099,-0.02971554862572212,0.18991263249957507,-0.5952590821226749,-0.2786069855776616,-0.67681395963543,-0.6989210616101508,-0.3818662398249306,-1.4840335631259436
26,0.870851567292721,1.0135782905222461,1.0138071240263018,-0.4403327586274564,0.34430413188580705,-0.5438697716888833,-0.3107358908087712,-0.39311161567410574,-0.6585340783391819,-0.3098637968960813,-0.9121436786561571
27,-0.7146873500790412,-0.8984234960361227,-1.9735080162180154,-1.3191360915228059,0.41705762259088097,-0.817745600299623,-1.0806600009854175,0.9954990840248837,-0.4118090116346122,-0.14965575448326832,-1.8191832282278908
28,-0.4706948391086367,-0.9930685009755462,-0.5666584995817595,-0.7765931227437205,0.5467607154463623,-0.10540861512564226,-0.7379062864004944,-0.23674911216289082,-0.6284783517029517,0.05976754632389394,0.17958644579028618
29,0.0314082812615196,-1.0356898473891638,-0.4628381891379962,-0.5470405541776617,0.7313469526210584,-0.36665604976997485,-0.9249265095060728,0.3515639612945982,-0.5820366290740929,0.1469278832746966,-1.5723355155741578
30,-0.16973538665306626,-1.039488522978984,0.5263406674027341,1.3213802809453004,0.7123210719611722,-1.065362520761958,-1.2884465600672752,0.22079370221105268,-0.5591576922340453,0.19391584842364165,0.43963424807691487
31,-0.10151962508775783,-0.4140902244145684,0.2793874678895928,-0.9061828827017844,-0.5858199245612439,-0.6923594286675505,-0.8341211795572434,0.8905936007517198,0.5581517074880449,0.4929162562422663,-2.075544576356461
32,-0.4940807613976879,-0.3286803574010841,0.10856845550075497,-0.8335092228401563,-0.5783754506903424,-0.46010306694960074,-0.5969577228534662,0.360652502405468,0.6254878293687484,0.49387847587804024,1.0842210054963717
33,0.33911652074723503,-0.21485175416470945,0.43113036266056803,-0.7560699343778566,-0.5509559895438605,-0.5373287521269939,-0.6431428058588164,0.8287235898222615,0.706908058894904,0.33285954947766744,-1.196471288358718
34,-1.168108474429262,-0.04531565266950168,-2.360496176365211,-0.470435369600838,-0.6280091752491764,0.6353965501405201,0.2718510869009516,-0.685824043755504,-0.860756335336584,-0.5172739946956129,0.6139835928076945
35,-0.9212878952879838,-0.08370339601056004,-2.208672360278425,0.18873506001805015,-0.6302635520555943,0.4029672187882554,0.020623852204289955,-0.7237804704660461,-0.862761998852798,-0.5275526291766685,0.10301599658518669
36,-1.3180661413656174,0.47405121109307014,-1.2865092808731111,0.48614315304622185,-0.5875493592052985,-0.5768961232153147,-0.5920393026625032,-0.730889917037217,-0.8624927867198183,-0.5692235371583474,-0.6080534473555322
37,-1.1364611493288024,1.223577759688252,-1.9642644304118264,0.3862778196094142,0.09099677441051918,-1.133949460279207,-0.8544853390221505,-0.3392898730017165,0.3849879415524675,-0.4767302043325266,0.2823042615464664
38,-0.9954375682646256,1.4345728168586234,-2.145794507291382,0.9857865402130525,0.05965956768320249,-1.1734203897331428,-0.8580838171524696,-0.5011636027624127,0.34518151117879664,-0.3880690114982629,0.8290592016814465
39,-0.8473793913362008,1.6450519029533153,-1.6717649812649713,0.6353999357103314,0.15303354489461404,-1.118589307186231,-0.7896813397863655,-0.45036200290146455,0.47899772165771715,-0.3291411616612703,-0.354344447287089
40,-0.8926372873125605,1.8737731260275257,0.08642600805487588,0.7879725638421334,0.2998792150097543,-1.1167945727663808,-0.8079675407035871,-0.6070898377890187,0.6972588529473405,-0.3952309745305444,0.4243389257577924
41,-0.6975639948829359,1.6911067183636284,0.2038827072311212,0.05068329978691292,0.7226685271662496,-1.1322225850236953,-0.9058057931504835,-0.4108992705589723,1.087981281845527,-0.3990542736702054,-0.8359741021639864
42,-0.8291009847131817,1.8031986540141762,0.533784067267741,0.70882992040495,0.8828269987113821,-1.1692090140424525,-0.9272458881541492,-0.5170625913128694,1.0728073401819846,-0.37248007898288554,0.46921917145460557
43,-1.023756733054408,3.4852064359909356,0.6707249009263805,1.0988128256939753,1.556078885542406,-1.2497051214877914,-0.8984054837814818,-0.49474791975383614,1.1381612499089988,-0.4057265739437731,-0.5938237004225
44,-1.1104520096518957,3.389315594532153,0.8996760460497855,0.5584933186494013,2.187869979635529,-1.3957718951759437,-1.1776931731909184,-0.2223557862656543,1.490594634547295,-0.4219421552203671,-0.7234188834230495
45,1.0233453511029618,-1.1073016578687336,0.01312215071666807,2.0472574563633197,-0.7486344842390957,1.8850414611729538,0.14479560263637425,-0.9753719925852552,-0.4709625689313009,-0.5588414887265367,1.7423408032229324
46,0.8570514218269609,-0.8165819166471985,0.23492438634302856,3.918530494592406,-0.7086151280358459,0.5799032055046034,-0.3094363526668654,-0.9882733607137149,-0.32872369317777245,-0.5765685738487197,-0.7787205932217276
47,-0.6236666978675011,0.1711729394428614,-0.820565426565878,0.15853966410138323,-0.6794771079686865,-0.7373324621436458,-0.6790612391555088,-0.40760163083925266,-0.5008030971238334,-0.33140296030249156,0.5707246569052096
48,0.10296796984113825,-0.012201209728715197,-0.5856351991826538,-0.23002670571255976,-0.6495430003366519,-0.7342555294111168,-0.7742604053658505,-0.4644933367138644,-0.5361427832827564,-0.3894181347745053,-0.022099543524118467
49,-0.6942701184055903,0.13501607994633147,-0.5697958635177045,-0.27589284698650934,-0.6294454188777644,-0.5600401606168304,-0.4819081530804029,-0.2696071016983041,-0.45508364234218324,-0.40391903337757357,-0.19103595839932622
50,1.156344615835311,-0.5839522025640365,-1.1357561238220273,1.8174967018842216,-0.49862758044151173,0.12085112206291627,-0.37247712879863143,-0.6790077826602106,-0.31981732365226795,0.08547945219483513,0.030259083984082082
51,0.6005701345060083,-0.6725753700506746,-0.06502076523607155,1.7146326022553346,-0.48837969042340107,0.16823329934251194,-0.4025874615957312,-0.7918615659433852,-0.33867136338390763,0.029673110399262757,0.7910969940655981
52,1.2196705731320316,-0.8019540649052741,0.5170956253552913,1.2162285228437972,-0.46469567793710076,0.5084694907059598,-0.2779196149847365,-0.8134450589650021,-0.299631481217772,-0.05695267350536172,0.06972714634094673
53,1.2156485697176223,-0.8775514073197032,0.844537022845508,0.6148921565993484,-0.4251326116247585,0.9042593042840729,-0.11563702809212573,-0.7977012592206391,-0.26664391742682286,-0.07884169109057372,-0.4355158186483972
54,1.8020393802457482,-0.897666238199427,1.3666099195762658,2.007774630109796,-0.42370411786465817,0.7708060018457167,-0.22950138958366567,-0.8705372980822623,-0.2097723675855169,-0.1792076216914207,1.1176997566820925
55,1.7384768633645025,-0.8631713745996319,1.3865926040405896,3.4163205764725317,-0.3952377567032397,0.7140772654417028,-0.1959139382419868,-0.9442076402499731,-0.15480277584722268,-0.2480726819648562,1.967574962470061
56,1.2974860098704288,-0.9018925771528726,1.3276011664952918,2.634785797639087,-0.3510165585644834,1.2581318716419425,0.14869215496556595,-0.9730494546270317,-0.022126053994036363,-0.3230469037176113,1.0421479998141736
57,-0.8149394616135807,0.40522611687042204,1.5031240270214339,-0.27045460131035953,-0.3929008328321837,-0.7635337491112368,-0.1190705472300391,0.9527899534594514,3.2286218530642956,-0.5450722775883726,0.548178227735555
58,-0.01957627511969527,2.6277486499338756,-0.7619219849824896,-0.8941427166003705,-0.5728773610135122,-0.40399350650240673,1.327296954887798,0.9086623169673121,-0.830804064111583,1.9746553739393837,1.4684675128395934
59,-0.19083587246149925,1.8060866437310372,-0.4898570937891884,0.025146692530306596,-0.5662156190775357,-0.8737011697936599,0.06387816175181887,0.5897166413616141,-0.7960885241700806,1.3618151068641091,1.3572123123780235
60,-0.2416673675486654,1.1226881765266643,-0.25952923585352927,-0.7635257817922871,-0.5641201586824515,-0.30829126574383936,0.9082684934057405,0.5322831985789176,-0.7912889761714265,1.0988694289898693,-0.014877191753887471
61,-0.09624378137817775,0.8369522752807717,-0.04982258761399135,-0.9152937030634729,-0.5650324438633068,0.1882309031776725,1.672398719792701,0.5085018594460525,-0.7769497339164766,1.163149694633845,-0.19024405786885415
62,0.32729243803902125,0.6343675177545877,-0.08958434354994367,-0.12457463483576105,-0.5567067307011974,-0.19737355625375383,0.7491552622123632,0.16446990658407962,-0.7839828922162914,1.1690936823432823,0.3228932480696332
63,-0.13344348441823603,0.5383416913571215,-0.32476191442422564,-0.09704766337395729,-0.552425578585102,-0.31906993558168834,0.3880242626826087,0.20454502665717936,-0.7916399502164911,1.4251098461749676,-0.3968672819811994
64,-0.08107063905437098,1.5581927735372563,-0.35064037318109675,1.5266063987384868,-0.5612345410418773,-0.25100117194769267,1.5974997074844635,0.4855460173277953,-0.8103803464405188,1.3710977827141773,-1.2419776018979625
65,0.12172406329123583,1.5412531828627978,0.30286802678697045,0.2736716818905545,-0.5591889437741999,-0.31355512113441014,1.3688293412296988,0.4391102534878965,-0.8211702540427439,1.3851677044655337,0.2583737647622802
66,-0.4789178398103814,3.4016204784675788,1.2060339162411176,-0.997918361013664,-0.5598539216974362,-0.3678683982941111,2.664111154101067,-0.0028851623948090554,-0.8356075818600702,1.0186805612700092,0.21391322302472582
67,-0.1801888792061782,0.6644874477875562,0.9535860558633857,-0.8106528795211735,-0.5478343083407559,-0.20438563491469447,1.0840937901318746,0.5217253362728672,-0.8207404945267348,1.116719698003907,-1.2536398297854208
68,-0.4257193767396918,0.9424784770509498,0.8276178532156462,-0.6962588320053468,-0.544666767519278,0.09338277486677256,1.444357894006647,0.17577641537105354,-0.8248243327215513,0.929154582278616,0.4770093833278188
69,-0.1789792525576113,1.1313447377130708,0.9679724326049344,0.1418608364606014,-0.5236195601147546,-0.28858335344358843,0.838175580180375,-0.0455933159923439,-0.8324417442794448,0.5861461644823788,0.09538409477707792
70,-0.6693042022118824,0.36225529553401475,-0.8620654544267586,-0.3736252031122799,-0.5279224679837883,0.6148126589970141,0.945319839278363,1.492853740687965,0.377198765511235,-0.3863859565402221,-1.2257103948448418
71,-0.8436281927041217,0.30386372688380686,-0.8620654544267586,-1.0104527347634018,-0.30050978085320473,-0.3793897104635502,0.7099018453200797,1.5894809522120568,0.6117574956618906,-0.3863859565402221,-0.12805087684926794
72,-0.8332741811057678,-0.6645288172386232,-0.3095389124585486,-0.7751027133780368,-0.27479627208715635,0.6688810361961619,1.3156870822619517,1.1076710495689708,0.8708605797764216,-0.42306408676164436,0.11195901285676998
73,0.7215261984134719,0.236430103739738,-1.71567458633415,0.11294032949303205,-0.7323446867000045,-1.2426881424984766,-1.2147901210566694,0.15077203015143428,0.8458213497993619,-0.2720278050988317,0.7514870864972013
74,0.8525786411478614,0.46228784708035414,-1.0120613617602927,-0.041983143347770535,-0.7250250018620181,-0.6898848402060026,-0.5910203106127847,0.22740011631040655,1.088567229426087,-0.3015359077129764,0.7428988190898488
75,1.4668395128233458,0.33818376555456686,-0.6048695413733203,-0.4775449916968905,-0.7252653614642611,-0.8277697741210377,-0.7883222264596045,0.20700688454283725,0.8029996733368199,-0.3482763262843369,-0.7440900507869924
76,-1.2400474012180387,4.150542341102437,0.9945948673489231,-0.6048377515690002,0.2941309911068566,-0.6852491747604027,1.1829597090373862,1.9221031263624837,-0.46891703850819033,1.834790291394789,0.06575527779552796
77,-1.0111584771159075,3.265467576659134,0.4599026067638795,-0.8513105260709581,0.39192029347051965,-0.8659124661895347,0.2602338285243344,2.479223464767548,-0.43768032660661244,1.2685598083686669,-0.5122014974520311
78,-1.0298583350933204,2.7305535119245725,0.6070122427121252,-0.7715402257139646,0.44089036115230346,-0.7501279508212124,0.34272643609357617,3.4594695796444306,-0.3948613819290641,1.359826074570492,-0.8639255760444066
79,-0.8992041572041225,0.8797617592195975,-0.1539647279843344,-0.26658160920520135,0.5378101563404961,-1.079741902405389,-0.8250866844215546,4.167091926255404,-0.7292530781182669,1.2324384079743413,-0.4069717353042889
80,-0.9680154745628019,0.6374639283787962,-0.2075952887570072,-0.8147956549694566,0.5038260067803236,-1.0749201474866137,-0.8770816099021322,4.343021638339264,-0.7712731140337686,1.808584095277523,-0.611012791164818
81,-0.8896409550307612,0.1934067062630559,-0.2693862788255333,-0.7621258156173046,0.45210526836508924,-1.0123438781890497,-0.9118827462630037,3.306903759944237,-0.7831404832462392,1.9686406426591312,-0.19036922501542236
82,-0.7551317924559636,1.0509735568006182,0.6325852326261698,-1.0363934580019578,0.5215672247832805,-1.4609497749601934,-1.2419302900835103,0.5887953611755511,1.1139925360056886,3.924882310044161,-0.1957232683773621
83,0.8678304015992974,-0.3401277940448737,0.6618021841712654,0.014985677928048113,0.22518399695886163,1.482793334823642,0.6327513879836164,-0.7088156795329696,-0.5418658552508764,-0.5148670786586389,0.8621546425740241
84,0.33603272773345977,-0.1360260248062274,0.6448998240743463,-0.7559709338928651,0.32269422319179336,1.229616360759401,0.5994952019817384,-0.6135227802771264,-0.5110002868254487,-0.5307378571074407,-1.003013819859465
85,0.35364610564086935,-0.18793310008685613,0.5611847295243233,-0.8059116215807249,0.40012272555085165,1.0306071543657158,0.44759335069024836,-0.6161889973746421,-0.49535102201654363,-0.5275466358994285,-0.32222240283735426
86,1.3300566432447842,-0.17984105585926924,0.6707580422963896,-0.7306889188398951,0.4133725227459846,0.8743945826751586,0.32431362872992153,-0.6096233182417118,-0.4637946493161054,-0.5301857460495693,-0.1836280142931287
87,3.4929649359712283,-0.2557938936323781,0.8937882829120559,-0.5717787433184697,0.48707451964391174,0.8508884287580708,0.2556525041263732,-0.7209325848879871,-0.43413477351709545,-0.5485126286464568,0.8189239866864159
88,2.5911764865054128,-0.19248718884147067,1.0279999236536925,0.14364755558655762,0.5464915789408361,0.6581616678406775,0.18897283313748892,-0.7765821040336651,-0.41279038932231554,-0.5513972098534577,0.3873761632885839
89,2.0518869457785343,-0.09285343564026367,0.11884872178624205,1.2822192615438175,1.0483276477064973,-0.6145980685144597,-0.78355923735706,-0.8340955856416964,-0.3622832502504831,-0.5652794228441467,-0.20633240394797478
90,1.9701077809484548,-0.21558899490427597,0.6984683404392877,0.049985981890241296,1.224508544785531,-0.21521741641427478,-0.5134408695724433,-0.7151134170757514,-0.2962622646127634,-0.556384517848298,-0.7342380512966699
91,0.12464963565896135,-0.11310536249726505,0.986210714917023,-0.06560679868913945,1.21974689891853,-0.18113536382867954,-0.4448447446294337,-0.7405466760377457,-0.2579725659966457,-0.5526413072992541,-0.00047229006308781106
92,0.7617341240992542,-0.3492796066128461,1.046392332955976,0.30676348737575726,1.3373388490253353,-0.01708632093065436,-0.43265980946689914,-0.76954468535249,-0.23971309382157366,-0.5635140025639553,0.020604883779372033
93,1.1356249223783739,-0.35266411120445634,1.1775810362031482,0.7608510195943321,1.474184410681318,0.15089603276806351,-0.31951394499179836,-0.8190145263372707,-0.21882060993198438,-0.5671315607532357,0.33616429650533186
94,0.5789251541462912,-0.3777766833264782,0.7993965045696553,1.6559744884716634,1.8159877726995137,-0.08391863524531577,-0.489594272347189,-0.8384661031213344,-0.2563821548782837,-0.5654265117053268,-0.24053899602757214
95,1.2034958831292055,-0.341371615306747,0.7088881932374377,0.5072496096086762,2.0493084201825584,-0.1707110849232321,-0.5387608143603613,-0.801772880616913,-0.22784682950346466,-0.5702167072204415,-0.22922014981124123
96,-1.077508171231968,-0.03181113849447681,-1.8731677092633736,-0.6142211377390052,-0.7863211194988803,-0.6730834050392048,-0.856077199891381,-0.9238230941625555,-0.6725460861125402,-0.40862877439550516,0.5451236217318733
97,-0.45894643298751353,-0.09528679522552932,-1.8032540309197276,-1.0474037285626228,-0.7862457611032223,-1.0423325397400451,-1.1497859643190278,-0.901996765976759,-0.5939830584585528,-0.44100920854401143,-0.2667213571162449
98,-0.6945180526830751,-0.23934149353780312,-1.7618930716614403,-0.11039128108325641,-0.7864190369083572,-1.0533322736951967,-1.1752162528864487,-0.9804101871898727,-0.8035816629917922,-0.4182719213068197,-0.24586304484519425
99,3.115384625890098,-0.17503839099375965,-1.2150279435862066,-0.6557920573388915,-0.7864126434472798,-1.0574484716535006,-1.171636389601833,-0.9462244297075818,-0.693976592552914,-0.4702366373027255,-0.2558745466559077
100,-1.602324285926313,-0.38510870678734155,-1.1615647378362128,-0.5715175725454534,-0.7864137256820195,-1.0963848646730643,-1.2041717651879027,-0.9589286822760407,-0.6327362781239033,-0.5095812429845684,0.7799326067629249
101,-1.7469885005195944,-0.3539107513600153,-0.862350774739958,-0.4584268010994394,-0.7864116387460056,-1.0112501457247054,-1.148143581581461,-0.9364291259060594,-0.5493859673873934,-0.49778877230581337,-0.8203002698780751
102,-1.5288908759282411,-0.11074022676514783,0.2429561168144946,-1.0005886686559082,-0.7863404951203589,-0.869248869649731,-1.020350322094449,-0.9493808109295488,-0.6301205303837863,-0.5556578631397209,-0.6083288272404804
103,-0.4819374576404124,-0.6038737188529805,0.7718014828500571,0.5510511721682698,-0.6293215227983691,-1.1140823753722264,-1.2344851326315973,0.7372852588748074,-0.9455637887827023,-0.27318572858882084,2.311681276452369
104,-0.3931608164545085,-0.6421507520724459,0.947314053417074,3.010812247447173,-0.6377072043562585,-0.9145022072142658,-1.1156818133679791,0.00021578280689640224,-0.9463562445908524,-0.2847854835038757,1.659627242843383
105,-0.40754968610043246,-0.5010984938841153,-0.19700528178457788,0.3798724196585605,-0.6591711278613221,-0.7304429214091098,-0.9332250290409364,0.137305933177137,-0.9502943666538191,-0.25889660305105755,0.23267080204416904
106,-0.6939936200599282,0.16621551069409113,-0.010958099906180173,-0.5934550009459885,-0.598834956177104,-0.5927437333883278,-0.6265446735111869,0.4139222288585617,-0.9465982977938114,-0.34941964491149224,-0.47916663532429354
107,-0.7268230815641397,0.24497492323965367,-0.2089285269794042,-0.5518260775911937,-0.5994168358027333,-0.4990119841408521,-0.4965084830058799,0.019965268648380642,-0.9472197214968489,-0.32531120256030366,0.7687102226894115
108,0.6786460619466194,-0.9056003584157315,-1.6391693062867485,-0.0014472686793150498,-0.6496119392798919,0.3928442908972542,-0.4029803060066306,-0.8253826984167784,-0.8106847833744631,-0.4648831497472981,1.4569264639169308
109,0.3937260529698518,-0.6065940318515923,-1.3678183949479432,-0.5966026495674916,-0.6478658182346031,0.8803938134501236,0.13114465827698293,-0.7897455875016308,-0.7995261810229534,-0.4771301654585707,-0.37544123404068136
110,-0.29818042533848416,-0.5035643460433226,-1.5867078239142705,-0.5467164869928233,-0.6446892851070137,1.1495575795482065,0.4014171011252336,-0.678880044420628,-0.7643198903545828,-0.4219091421669977,-0.7350015424662267
111,-0.8358849163814501,0.8434699824185671,0.020873741803548635,-0.08668279005888864,-0.29192581299557185,-0.10423408889763995,-0.004031948075277856,-0.6533315986019977,-0.3932812980677451,-0.020323407997427285,-0.19098886265376147
112,-0.43590041245483263,-0.22792851918514814,-0.07390832138121212,-1.2789952043336519,-0.7614076810948234,0.22521201569890778,0.047196723412747096,1.3110985754185276,-0.40011611449891776,-0.6063927963666411,2.939411067542071
113,-0.5201821823869854,-0.33391203248026524,1.1300713925419656,-1.43334178392308,-0.7542574873106095,1.3623447246316,1.1971767473888055,1.5742140553845019,-0.3125283576086669,-0.6126914880953855,-1.3103174798333295
114,-0.5659853782875846,-0.798565618709748,1.1401141416136813,-1.2321525263870703,-0.7473777129435352,1.388391075800423,1.2516427479956016,1.4770058173505294,-0.2820478825597231,-0.6097797519091627,1.0867035348191676
115,-0.5770933741233841,-0.5623699692333483,1.3288180010783552,-1.070952788439867,-0.7394102530357982,0.3424233289354433,0.560044367145314,3.292096811767584,-0.2361240490503059,-0.6063468762811528,-1.3980834896922905
116,-0.5727583878992104,-0.8316423558430739,1.3139305414699833,-0.9566593984884362,-0.7473104232895038,0.30883712590027135,0.30939827594256936,3.9502603376580847,-0.2920803917085906,-0.6056309320414435,-0.7294479276897081
117,-0.692471273719842,-0.2662784895624449,1.401332657912859,-1.1487270113876322,-0.7570270628546981,-0.03501971473735578,0.6923588784815584,3.0742161873289238,-0.32615286120697606,-0.6044617507586718,0.46866080504935137
118,-1.384379269887111,0.08808342088374224,1.2367936061155316,3.05251183570721,-0.7780440135730413,-1.6236756843759046,-1.6002177440754848,-0.4157611226790551,-0.8163706944050753,-0.6118654759238833,-1.2410791422552567
119,-0.7408345715476279,0.8879565645339762,-0.28603210709745314,-0.8383702358415266,0.8507017027420783,-1.3812934316462335,-0.6447054716650605,1.0130496146213885,1.536691352423027,4.3847354731916734,0.41937132434850816
120,-1.39965627984825,-0.39315643047919163,0.45288539143934337,-0.4232348879940125,-0.31479825615005863,1.056582101144814,1.3896356660517057,-0.7629079394072085,-0.5319005245318206,-0.473471179420642,0.5482603322475117
121,-1.2225284286422193,-1.0567024415491248,0.24271972255161478,-0.5372061927721858,-0.26283844543319007,1.89762719045359,1.446151198791587,-0.6859033113813091,-0.3984887850352998,-0.5004036331512561,-0.22961752470286212
122,-1.40433877215221,-0.32702532827396624,0.3029707588190782,-0.6751785731930103,-0.22819645296557095,1.2295127056635728,1.4291622513692528,-0.6265744565994978,-0.3720319975169395,-0.4971814111341895,-0.8051885328620759
123,-1.3377856320167398,-0.4517888546407363,0.8627851753049116,-0.5339245122421901,-0.21279750181438895,1.3022382845388252,1.2973052222786199,-0.6733721046611105,-0.30289834554652717,-0.49415808539902084,0.31315233535439096
124,-1.3883126744558816,-0.28193024925209814,0.5403550476204412,-0.2208260367487047,-0.17760663815418615,1.1247954776676325,1.1991646419621766,-0.7331818243241056,-0.26277818891806226,-0.5037408872536444,0.35654447488090885
125,-1.3413395213479924,-0.4552276239285491,0.6131390067236493,0.3114868859980154,-0.13601125459746144,1.28260536069134,1.1836364891842095,-0.7501832112803134,-0.268477860715021,-0.4811035306996232,-0.05458937415627772
126,-1.240123602985408,-0.5453629955544677,1.0628033182580017,0.47421962713865684,-0.23170608636729634,0.7551473486137777,0.5628130750505862,-0.8090657557481948,-0.34330441659841504,-0.4783463481314432,0.25438283264033923
127,-1.2705166195372475,-0.5840864123952229,1.1074447863117274,0.7183311568610476,-0.26054028798439005,1.0582083112168048,0.7774712659927685,-0.7979784941104338,-0.3688508714477998,-0.47959775533073834,-0.12756480616570431
128,-1.1909470338267762,-0.6838359090227655,1.3336090274944161,0.10097888362696046,-0.24743724885543958,1.1367158956708614,0.7684488265667861,-0.8446711976369351,-0.4264908571147336,-0.5149839760698518,-0.4201990329756278
